date,month_id,home_team,away_team,y_true,selected_set,p_selected,stake_total,stake_split,hit,profit,stoploss,bankroll,martingale_level
2019-11-01,2019-11,HOME,AWAY,2,"(2, 3)",0.4621250662234133,100,"{2: 50.0, 3: 50.0}",1,57.5,0,-669875.0,0
2019-11-01,2019-11,HOME,AWAY,5,"(2, 3)",0.4621250662234133,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-669975.0,1
2019-11-01,2019-11,HOME,AWAY,1,"(2, 3)",0.4621250662234133,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-670275.0,2
2019-11-01,2019-11,HOME,AWAY,2,"(2, 3)",0.4621250662234133,900,"{2: 450.0, 3: 450.0}",1,540.0000000000001,0,-669735.0,0
2019-11-01,2019-11,HOME,AWAY,4,"(2, 3)",0.4621250662234133,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-669835.0,1
2019-11-02,2019-11,HOME,AWAY,2,"(2, 3)",0.4621250662234133,300,"{2: 150.0, 3: 150.0}",1,210.0,0,-669625.0,0
2019-11-02,2019-11,HOME,AWAY,6,"(2, 3)",0.4621250662234133,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-669725.0,1
2019-11-02,2019-11,HOME,AWAY,6,"(2, 3)",0.4621250662234133,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-670025.0,2
2019-11-02,2019-11,HOME,AWAY,1,"(2, 3)",0.4621250662234133,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-670925.0,3
2019-11-02,2019-11,HOME,AWAY,1,"(2, 3)",0.4621250662234133,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-673625.0,4
2019-11-02,2019-11,HOME,AWAY,1,"(2, 3)",0.4621250662234133,8100,"{2: 4050.0, 3: 4050.0}",0,-8100.0,0,-681725.0,5
2019-12-01,2019-12,HOME,AWAY,3,"(2, 3)",0.4533957924990286,24300,"{2: 12150.0, 3: 12150.0}",1,20655.0,0,-661070.0,0
2019-12-01,2019-12,HOME,AWAY,3,"(2, 3)",0.4533957924990286,100,"{2: 50.0, 3: 50.0}",1,110.0,0,-660960.0,0
2019-12-01,2019-12,HOME,AWAY,6,"(2, 3)",0.4533957924990286,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-661060.0,1
2019-12-01,2019-12,HOME,AWAY,4,"(2, 3)",0.4533957924990286,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-661360.0,2
2019-12-01,2019-12,HOME,AWAY,1,"(2, 3)",0.4533957924990286,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-662260.0,3
2019-12-01,2019-12,HOME,AWAY,4,"(2, 3)",0.4533957924990286,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-664960.0,4
2019-12-01,2019-12,HOME,AWAY,4,"(2, 3)",0.4533957924990286,8100,"{2: 4050.0, 3: 4050.0}",0,-8100.0,0,-673060.0,5
2019-12-01,2019-12,HOME,AWAY,5,"(2, 3)",0.4533957924990286,24300,"{2: 12150.0, 3: 12150.0}",0,-24300.0,0,-697360.0,6
2019-12-01,2019-12,HOME,AWAY,2,"(2, 3)",0.4533957924990286,72900,"{2: 36450.0, 3: 36450.0}",1,41917.5,0,-655442.5,0
2019-12-01,2019-12,HOME,AWAY,2,"(2, 3)",0.4533957924990286,100,"{2: 50.0, 3: 50.0}",1,57.5,0,-655385.0,0
2019-12-01,2019-12,HOME,AWAY,2,"(2, 3)",0.4533957924990286,100,"{2: 50.0, 3: 50.0}",1,77.49999999999999,0,-655307.5,0
2019-12-01,2019-12,HOME,AWAY,0,"(2, 3)",0.4533957924990286,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-655407.5,1
2019-12-01,2019-12,HOME,AWAY,1,"(2, 3)",0.4533957924990286,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-655707.5,2
2019-12-01,2019-12,HOME,AWAY,3,"(2, 3)",0.4533957924990286,900,"{2: 450.0, 3: 450.0}",1,877.5,0,-654830.0,0
2019-12-01,2019-12,HOME,AWAY,2,"(2, 3)",0.4533957924990286,100,"{2: 50.0, 3: 50.0}",1,60.000000000000014,0,-654770.0,0
2019-12-01,2019-12,HOME,AWAY,1,"(2, 3)",0.4533957924990286,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-654870.0,1
2020-01-01,2020-01,HOME,AWAY,4,"(2, 3)",0.4543863391837075,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-655170.0,2
2020-01-01,2020-01,HOME,AWAY,1,"(2, 3)",0.4543863391837075,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-656070.0,3
2020-01-01,2020-01,HOME,AWAY,2,"(2, 3)",0.4543863391837075,2700,"{2: 1350.0, 3: 1350.0}",1,2227.5,0,-653842.5,0
2020-01-01,2020-01,HOME,AWAY,3,"(2, 3)",0.4543863391837075,100,"{2: 50.0, 3: 50.0}",1,80.0,0,-653762.5,0
2020-01-01,2020-01,HOME,AWAY,3,"(2, 3)",0.4543863391837075,100,"{2: 50.0, 3: 50.0}",1,85.0,0,-653677.5,0
2020-01-01,2020-01,HOME,AWAY,3,"(2, 3)",0.4543863391837075,100,"{2: 50.0, 3: 50.0}",1,85.0,0,-653592.5,0
2020-01-01,2020-01,HOME,AWAY,2,"(2, 3)",0.4543863391837075,100,"{2: 50.0, 3: 50.0}",1,92.5,0,-653500.0,0
2020-01-01,2020-01,HOME,AWAY,3,"(2, 3)",0.4543863391837075,100,"{2: 50.0, 3: 50.0}",1,90.0,0,-653410.0,0
2020-01-01,2020-01,HOME,AWAY,3,"(2, 3)",0.4543863391837075,100,"{2: 50.0, 3: 50.0}",1,80.0,0,-653330.0,0
2020-01-01,2020-01,HOME,AWAY,5,"(2, 3)",0.4543863391837075,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-653430.0,1
2020-01-01,2020-01,HOME,AWAY,7,"(2, 3)",0.4543863391837075,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-653730.0,2
2020-01-01,2020-01,HOME,AWAY,1,"(2, 3)",0.4543863391837075,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-654630.0,3
2020-01-01,2020-01,HOME,AWAY,4,"(2, 3)",0.4543863391837075,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-657330.0,4
2020-01-01,2020-01,HOME,AWAY,7,"(2, 3)",0.4543863391837075,8100,"{2: 4050.0, 3: 4050.0}",0,-8100.0,0,-665430.0,5
2020-01-02,2020-01,HOME,AWAY,2,"(2, 3)",0.4543863391837075,24300,"{2: 12150.0, 3: 12150.0}",1,19440.0,0,-645990.0,0
2020-01-02,2020-01,HOME,AWAY,3,"(2, 3)",0.4543863391837075,100,"{2: 50.0, 3: 50.0}",1,97.5,0,-645892.5,0
2020-03-13,2020-03,HOME,AWAY,3,"(2, 3)",0.46781501200599646,100,"{2: 50.0, 3: 50.0}",1,90.0,0,-645802.5,0
2020-03-13,2020-03,HOME,AWAY,4,"(2, 3)",0.46781501200599646,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-645902.5,1
2020-03-13,2020-03,HOME,AWAY,2,"(2, 3)",0.46781501200599646,300,"{2: 150.0, 3: 150.0}",1,180.0,0,-645722.5,0
2020-03-13,2020-03,HOME,AWAY,1,"(2, 3)",0.46781501200599646,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-645822.5,1
2020-03-14,2020-03,HOME,AWAY,0,"(2, 3)",0.46781501200599646,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-646122.5,2
2020-03-14,2020-03,HOME,AWAY,2,"(2, 3)",0.46781501200599646,900,"{2: 450.0, 3: 450.0}",1,810.0,0,-645312.5,0
2020-03-15,2020-03,HOME,AWAY,3,"(2, 3)",0.46781501200599646,100,"{2: 50.0, 3: 50.0}",1,80.0,0,-645232.5,0
2020-03-15,2020-03,HOME,AWAY,3,"(2, 3)",0.46781501200599646,100,"{2: 50.0, 3: 50.0}",1,85.0,0,-645147.5,0
2020-03-20,2020-03,HOME,AWAY,6,"(2, 3)",0.46781501200599646,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-645247.5,1
2020-03-20,2020-03,HOME,AWAY,1,"(2, 3)",0.46781501200599646,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-645547.5,2
2020-03-21,2020-03,HOME,AWAY,2,"(2, 3)",0.46781501200599646,900,"{2: 450.0, 3: 450.0}",1,765.0,0,-644782.5,0
2020-03-23,2020-03,HOME,AWAY,3,"(2, 3)",0.46781501200599646,100,"{2: 50.0, 3: 50.0}",1,77.49999999999999,0,-644705.0,0
2020-05-08,2020-05,HOME,AWAY,1,"(2, 3)",0.4686167628136373,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-644805.0,1
2020-05-09,2020-05,HOME,AWAY,4,"(2, 3)",0.4686167628136373,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-645105.0,2
2020-05-09,2020-05,HOME,AWAY,0,"(2, 3)",0.4686167628136373,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-646005.0,3
2020-05-09,2020-05,HOME,AWAY,2,"(2, 3)",0.4686167628136373,2700,"{2: 1350.0, 3: 1350.0}",1,1687.5,0,-644317.5,0
2020-05-10,2020-05,HOME,AWAY,2,"(2, 3)",0.4686167628136373,100,"{2: 50.0, 3: 50.0}",1,70.0,0,-644247.5,0
2020-05-10,2020-05,HOME,AWAY,4,"(2, 3)",0.4686167628136373,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-644347.5,1
2020-05-16,2020-05,HOME,AWAY,2,"(2, 3)",0.4686167628136373,300,"{2: 150.0, 3: 150.0}",1,225.0,0,-644122.5,0
2020-05-16,2020-05,HOME,AWAY,2,"(2, 3)",0.4686167628136373,100,"{2: 50.0, 3: 50.0}",1,60.000000000000014,0,-644062.5,0
2020-05-16,2020-05,HOME,AWAY,3,"(2, 3)",0.4686167628136373,100,"{2: 50.0, 3: 50.0}",1,75.0,0,-643987.5,0
2020-05-16,2020-05,HOME,AWAY,4,"(2, 3)",0.4686167628136373,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-644087.5,1
2020-05-16,2020-05,HOME,AWAY,2,"(2, 3)",0.4686167628136373,300,"{2: 150.0, 3: 150.0}",1,195.0,0,-643892.5,0
2020-05-16,2020-05,HOME,AWAY,4,"(2, 3)",0.4686167628136373,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-643992.5,1
2020-05-16,2020-05,HOME,AWAY,3,"(2, 3)",0.4686167628136373,300,"{2: 150.0, 3: 150.0}",1,255.0,0,-643737.5,0
2020-05-16,2020-05,HOME,AWAY,4,"(2, 3)",0.4686167628136373,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-643837.5,1
2020-05-16,2020-05,HOME,AWAY,3,"(2, 3)",0.4686167628136373,300,"{2: 150.0, 3: 150.0}",1,255.0,0,-643582.5,0
2020-05-16,2020-05,HOME,AWAY,0,"(2, 3)",0.4686167628136373,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-643682.5,1
2020-06-01,2020-06,HOME,AWAY,7,"(2, 3)",0.4663633884685979,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-643982.5,2
2020-06-04,2020-06,HOME,AWAY,3,"(2, 3)",0.4663633884685979,900,"{2: 450.0, 3: 450.0}",1,720.0,0,-643262.5,0
2020-06-04,2020-06,HOME,AWAY,1,"(2, 3)",0.4663633884685979,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-643362.5,1
2020-06-04,2020-06,HOME,AWAY,3,"(2, 3)",0.4663633884685979,300,"{2: 150.0, 3: 150.0}",1,255.0,0,-643107.5,0
2020-06-04,2020-06,HOME,AWAY,3,"(2, 3)",0.4663633884685979,100,"{2: 50.0, 3: 50.0}",1,85.0,0,-643022.5,0
2020-06-05,2020-06,HOME,AWAY,2,"(2, 3)",0.4663633884685979,100,"{2: 50.0, 3: 50.0}",1,57.5,0,-642965.0,0
2020-06-05,2020-06,HOME,AWAY,0,"(2, 3)",0.4663633884685979,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-643065.0,1
2020-06-05,2020-06,HOME,AWAY,4,"(2, 3)",0.4663633884685979,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-643365.0,2
2020-06-05,2020-06,HOME,AWAY,3,"(2, 3)",0.4663633884685979,900,"{2: 450.0, 3: 450.0}",1,720.0,0,-642645.0,0
2020-06-06,2020-06,HOME,AWAY,3,"(2, 3)",0.4663633884685979,100,"{2: 50.0, 3: 50.0}",1,82.5,0,-642562.5,0
2020-06-06,2020-06,HOME,AWAY,2,"(2, 3)",0.4663633884685979,100,"{2: 50.0, 3: 50.0}",1,75.0,0,-642487.5,0
2020-06-06,2020-06,HOME,AWAY,5,"(2, 3)",0.4663633884685979,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-642587.5,1
2020-06-06,2020-06,HOME,AWAY,1,"(2, 3)",0.4663633884685979,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-642887.5,2
2020-06-06,2020-06,HOME,AWAY,2,"(2, 3)",0.4663633884685979,900,"{2: 450.0, 3: 450.0}",1,472.4999999999999,0,-642415.0,0
2020-06-06,2020-06,HOME,AWAY,5,"(2, 3)",0.4663633884685979,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-642515.0,1
2020-06-06,2020-06,HOME,AWAY,6,"(2, 3)",0.4663633884685979,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-642815.0,2
2020-07-01,2020-07,HOME,AWAY,2,"(2, 3)",0.4556681537875743,900,"{2: 450.0, 3: 450.0}",1,855.0,0,-641960.0,0
2020-07-01,2020-07,HOME,AWAY,3,"(2, 3)",0.4556681537875743,100,"{2: 50.0, 3: 50.0}",1,72.50000000000001,0,-641887.5,0
2020-07-01,2020-07,HOME,AWAY,2,"(2, 3)",0.4556681537875743,100,"{2: 50.0, 3: 50.0}",1,75.0,0,-641812.5,0
2020-07-01,2020-07,HOME,AWAY,2,"(2, 3)",0.4556681537875743,100,"{2: 50.0, 3: 50.0}",1,62.5,0,-641750.0,0
2020-07-01,2020-07,HOME,AWAY,6,"(2, 3)",0.4556681537875743,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-641850.0,1
2020-07-01,2020-07,HOME,AWAY,3,"(2, 3)",0.4556681537875743,300,"{2: 150.0, 3: 150.0}",1,210.0,0,-641640.0,0
2020-07-01,2020-07,HOME,AWAY,2,"(2, 3)",0.4556681537875743,100,"{2: 50.0, 3: 50.0}",1,62.5,0,-641577.5,0
2020-07-01,2020-07,HOME,AWAY,3,"(2, 3)",0.4556681537875743,100,"{2: 50.0, 3: 50.0}",1,80.0,0,-641497.5,0
2020-07-01,2020-07,HOME,AWAY,1,"(2, 3)",0.4556681537875743,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-641597.5,1
2020-07-01,2020-07,HOME,AWAY,2,"(2, 3)",0.4556681537875743,300,"{2: 150.0, 3: 150.0}",1,165.0,0,-641432.5,0
2020-07-01,2020-07,HOME,AWAY,3,"(2, 3)",0.4556681537875743,100,"{2: 50.0, 3: 50.0}",1,97.5,0,-641335.0,0
2020-07-01,2020-07,HOME,AWAY,0,"(2, 3)",0.4556681537875743,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-641435.0,1
2020-07-01,2020-07,HOME,AWAY,4,"(2, 3)",0.4556681537875743,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-641735.0,2
2020-07-01,2020-07,HOME,AWAY,4,"(2, 3)",0.4556681537875743,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-642635.0,3
2020-07-01,2020-07,HOME,AWAY,3,"(2, 3)",0.4556681537875743,2700,"{2: 1350.0, 3: 1350.0}",1,2834.999999999999,0,-639800.0,0
2020-07-01,2020-07,HOME,AWAY,3,"(2, 3)",0.4556681537875743,100,"{2: 50.0, 3: 50.0}",1,87.5,0,-639712.5,0
2020-08-01,2020-08,HOME,AWAY,1,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-639812.5,1
2020-08-01,2020-08,HOME,AWAY,0,"(2, 3)",0.4611187028476388,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-640112.5,2
2020-08-01,2020-08,HOME,AWAY,2,"(2, 3)",0.4611187028476388,900,"{2: 450.0, 3: 450.0}",1,1125.0,0,-638987.5,0
2020-08-01,2020-08,HOME,AWAY,1,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-639087.5,1
2020-08-01,2020-08,HOME,AWAY,1,"(2, 3)",0.4611187028476388,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-639387.5,2
2020-08-01,2020-08,HOME,AWAY,2,"(2, 3)",0.4611187028476388,900,"{2: 450.0, 3: 450.0}",1,607.5,0,-638780.0,0
2020-08-01,2020-08,HOME,AWAY,5,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-638880.0,1
2020-08-01,2020-08,HOME,AWAY,3,"(2, 3)",0.4611187028476388,300,"{2: 150.0, 3: 150.0}",1,292.5,0,-638587.5,0
2020-08-01,2020-08,HOME,AWAY,2,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",1,87.5,0,-638500.0,0
2020-08-01,2020-08,HOME,AWAY,1,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-638600.0,1
2020-08-01,2020-08,HOME,AWAY,2,"(2, 3)",0.4611187028476388,300,"{2: 150.0, 3: 150.0}",1,300.0,0,-638300.0,0
2020-08-01,2020-08,HOME,AWAY,3,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",1,70.0,0,-638230.0,0
2020-08-01,2020-08,HOME,AWAY,3,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",1,72.50000000000001,0,-638157.5,0
2020-08-01,2020-08,HOME,AWAY,4,"(2, 3)",0.4611187028476388,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-638257.5,1
2020-08-01,2020-08,HOME,AWAY,4,"(2, 3)",0.4611187028476388,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-638557.5,2
2020-08-01,2020-08,HOME,AWAY,3,"(2, 3)",0.4611187028476388,900,"{2: 450.0, 3: 450.0}",1,652.5,0,-637905.0,0
2020-09-01,2020-09,HOME,AWAY,6,"(2, 3)",0.46331051494340403,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-638005.0,1
2020-09-02,2020-09,HOME,AWAY,3,"(2, 3)",0.46331051494340403,300,"{2: 150.0, 3: 150.0}",1,217.5,0,-637787.5,0
2020-09-02,2020-09,HOME,AWAY,3,"(2, 3)",0.46331051494340403,100,"{2: 50.0, 3: 50.0}",1,97.5,0,-637690.0,0
2020-09-02,2020-09,HOME,AWAY,1,"(2, 3)",0.46331051494340403,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-637790.0,1
2020-09-02,2020-09,HOME,AWAY,4,"(2, 3)",0.46331051494340403,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-638090.0,2
2020-09-02,2020-09,HOME,AWAY,0,"(2, 3)",0.46331051494340403,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-638990.0,3
2020-09-02,2020-09,HOME,AWAY,4,"(2, 3)",0.46331051494340403,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-641690.0,4
2020-09-02,2020-09,HOME,AWAY,1,"(2, 3)",0.46331051494340403,8100,"{2: 4050.0, 3: 4050.0}",0,-8100.0,0,-649790.0,5
2020-09-02,2020-09,HOME,AWAY,4,"(2, 3)",0.46331051494340403,24300,"{2: 12150.0, 3: 12150.0}",0,-24300.0,0,-674090.0,6
2020-09-02,2020-09,HOME,AWAY,3,"(2, 3)",0.46331051494340403,72900,"{2: 36450.0, 3: 36450.0}",1,54675.0,0,-619415.0,0
2020-09-02,2020-09,HOME,AWAY,1,"(2, 3)",0.46331051494340403,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-619515.0,1
2020-09-02,2020-09,HOME,AWAY,3,"(2, 3)",0.46331051494340403,300,"{2: 150.0, 3: 150.0}",1,225.0,0,-619290.0,0
2020-09-02,2020-09,HOME,AWAY,3,"(2, 3)",0.46331051494340403,100,"{2: 50.0, 3: 50.0}",1,82.5,0,-619207.5,0
2020-09-02,2020-09,HOME,AWAY,2,"(2, 3)",0.46331051494340403,100,"{2: 50.0, 3: 50.0}",1,185.0,0,-619022.5,0
2020-09-02,2020-09,HOME,AWAY,6,"(2, 3)",0.46331051494340403,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-619122.5,1
2020-09-02,2020-09,HOME,AWAY,4,"(2, 3)",0.46331051494340403,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-619422.5,2
2020-10-01,2020-10,HOME,AWAY,5,"(2, 3)",0.46720616866671627,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-620322.5,3
2020-10-01,2020-10,HOME,AWAY,5,"(2, 3)",0.46720616866671627,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-623022.5,4
2020-10-01,2020-10,HOME,AWAY,0,"(2, 3)",0.46720616866671627,8100,"{2: 4050.0, 3: 4050.0}",0,-8100.0,0,-631122.5,5
2020-10-01,2020-10,HOME,AWAY,4,"(2, 3)",0.46720616866671627,24300,"{2: 12150.0, 3: 12150.0}",0,-24300.0,0,-655422.5,6
2020-10-01,2020-10,HOME,AWAY,1,"(2, 3)",0.46720616866671627,72900,"{2: 36450.0, 3: 36450.0}",0,-72900.0,0,-728322.5,7
2020-10-01,2020-10,HOME,AWAY,3,"(2, 3)",0.46720616866671627,218700,"{2: 109350.0, 3: 109350.0}",1,169492.5,0,-558830.0,0
2020-10-01,2020-10,HOME,AWAY,5,"(2, 3)",0.46720616866671627,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-558930.0,1
2020-10-01,2020-10,HOME,AWAY,1,"(2, 3)",0.46720616866671627,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-559230.0,2
2020-10-01,2020-10,HOME,AWAY,5,"(2, 3)",0.46720616866671627,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-560130.0,3
2020-10-01,2020-10,HOME,AWAY,1,"(2, 3)",0.46720616866671627,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-562830.0,4
2020-10-01,2020-10,HOME,AWAY,3,"(2, 3)",0.46720616866671627,8100,"{2: 4050.0, 3: 4050.0}",1,7492.5,0,-555337.5,0
2020-10-01,2020-10,HOME,AWAY,0,"(2, 3)",0.46720616866671627,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-555437.5,1
2020-10-01,2020-10,HOME,AWAY,2,"(2, 3)",0.46720616866671627,300,"{2: 150.0, 3: 150.0}",1,172.5,0,-555265.0,0
2020-10-01,2020-10,HOME,AWAY,3,"(2, 3)",0.46720616866671627,100,"{2: 50.0, 3: 50.0}",1,82.5,0,-555182.5,0
2020-10-01,2020-10,HOME,AWAY,3,"(2, 3)",0.46720616866671627,100,"{2: 50.0, 3: 50.0}",1,75.0,0,-555107.5,0
2020-10-06,2020-10,HOME,AWAY,3,"(2, 3)",0.46720616866671627,100,"{2: 50.0, 3: 50.0}",1,104.99999999999997,0,-555002.5,0
2020-11-01,2020-11,HOME,AWAY,7,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-555102.5,1
2020-11-01,2020-11,HOME,AWAY,5,"(2, 3)",0.4697279656095994,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-555402.5,2
2020-11-01,2020-11,HOME,AWAY,3,"(2, 3)",0.4697279656095994,900,"{2: 450.0, 3: 450.0}",1,607.5,0,-554795.0,0
2020-11-01,2020-11,HOME,AWAY,3,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",1,77.49999999999999,0,-554717.5,0
2020-11-01,2020-11,HOME,AWAY,4,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-554817.5,1
2020-11-01,2020-11,HOME,AWAY,3,"(2, 3)",0.4697279656095994,300,"{2: 150.0, 3: 150.0}",1,225.0,0,-554592.5,0
2020-11-01,2020-11,HOME,AWAY,0,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-554692.5,1
2020-11-01,2020-11,HOME,AWAY,5,"(2, 3)",0.4697279656095994,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-554992.5,2
2020-11-01,2020-11,HOME,AWAY,5,"(2, 3)",0.4697279656095994,900,"{2: 450.0, 3: 450.0}",0,-900.0,0,-555892.5,3
2020-11-01,2020-11,HOME,AWAY,5,"(2, 3)",0.4697279656095994,2700,"{2: 1350.0, 3: 1350.0}",0,-2700.0,0,-558592.5,4
2020-11-01,2020-11,HOME,AWAY,3,"(2, 3)",0.4697279656095994,8100,"{2: 4050.0, 3: 4050.0}",1,5872.5,0,-552720.0,0
2020-11-01,2020-11,HOME,AWAY,3,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",1,92.5,0,-552627.5,0
2020-11-01,2020-11,HOME,AWAY,5,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-552727.5,1
2020-11-01,2020-11,HOME,AWAY,2,"(2, 3)",0.4697279656095994,300,"{2: 150.0, 3: 150.0}",1,480.0,0,-552247.5,0
2020-11-01,2020-11,HOME,AWAY,3,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",1,72.50000000000001,0,-552175.0,0
2020-11-01,2020-11,HOME,AWAY,2,"(2, 3)",0.4697279656095994,100,"{2: 50.0, 3: 50.0}",1,97.5,0,-552077.5,0
2020-12-01,2020-12,HOME,AWAY,3,"(2, 3)",0.47013179465875,100,"{2: 50.0, 3: 50.0}",1,80.0,0,-551997.5,0
2020-12-01,2020-12,HOME,AWAY,1,"(2, 3)",0.47013179465875,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-552097.5,1
2020-12-01,2020-12,HOME,AWAY,1,"(2, 3)",0.47013179465875,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-552397.5,2
2020-12-01,2020-12,HOME,AWAY,3,"(2, 3)",0.47013179465875,900,"{2: 450.0, 3: 450.0}",1,742.5,0,-551655.0,0
2020-12-01,2020-12,HOME,AWAY,3,"(2, 3)",0.47013179465875,100,"{2: 50.0, 3: 50.0}",1,80.0,0,-551575.0,0
2020-12-01,2020-12,HOME,AWAY,5,"(2, 3)",0.47013179465875,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-551675.0,1
2020-12-01,2020-12,HOME,AWAY,2,"(2, 3)",0.47013179465875,300,"{2: 150.0, 3: 150.0}",1,187.5,0,-551487.5,0
2020-12-01,2020-12,HOME,AWAY,5,"(2, 3)",0.47013179465875,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-551587.5,1
2020-12-01,2020-12,HOME,AWAY,2,"(2, 3)",0.47013179465875,300,"{2: 150.0, 3: 150.0}",1,330.0,0,-551257.5,0
2020-12-01,2020-12,HOME,AWAY,4,"(2, 3)",0.47013179465875,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-551357.5,1
2020-12-01,2020-12,HOME,AWAY,3,"(2, 3)",0.47013179465875,300,"{2: 150.0, 3: 150.0}",1,225.0,0,-551132.5,0
2020-12-02,2020-12,HOME,AWAY,1,"(2, 3)",0.47013179465875,100,"{2: 50.0, 3: 50.0}",0,-100.0,0,-551232.5,1
2020-12-02,2020-12,HOME,AWAY,4,"(2, 3)",0.47013179465875,300,"{2: 150.0, 3: 150.0}",0,-300.0,0,-551532.5,2
