date,month_id,scheme,ev_fallback,home_team,away_team,y_true,selected_set,p_selected,ev_selected,score,stake_total,stake_split,hit,profit,stoploss,bankroll,martingale_level
2019-08-17,2019-08,EV,0,HOME,AWAY,4,"(1, 2)",0.4193069186548575,0.35363596397819164,0.35363596397819164,72900,"{1: 36450.0, 2: 36450.0}",0,-72900.0,0,-1982717.5,7
2019-08-18,2019-08,EV,0,HOME,AWAY,5,"(1, 2)",0.4193069186548575,0.6153931733241249,0.6153931733241249,218700,"{1: 109350.0, 2: 109350.0}",0,-218700.0,1,-2201417.5,0
2019-08-22,2019-08,EV,0,HOME,AWAY,4,"(1, 2)",0.4193069186548575,0.539051006488863,0.539051006488863,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2201517.5,1
2019-08-24,2019-08,EV,0,HOME,AWAY,7,"(1, 2)",0.4193069186548575,0.3457629015815078,0.3457629015815078,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2201817.5,2
2019-08-26,2019-08,EV,0,HOME,AWAY,6,"(1, 2)",0.4193069186548575,0.66387000695764,0.66387000695764,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2202717.5,3
2019-08-26,2019-08,EV,0,HOME,AWAY,4,"(1, 2)",0.4193069186548575,0.6075201109274408,0.6075201109274408,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-2205417.5,4
2019-08-31,2019-08,EV,0,HOME,AWAY,7,"(1, 2)",0.4193069186548575,0.788689007426417,0.788689007426417,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,-2213517.5,5
2019-08-31,2019-08,EV,0,HOME,AWAY,4,"(1, 2)",0.4193069186548575,0.5832816941106833,0.5832816941106833,24300,"{1: 12150.0, 2: 12150.0}",0,-24300.0,0,-2237817.5,6
2019-08-31,2019-08,EV,0,HOME,AWAY,5,"(1, 2)",0.4193069186548575,0.4827011104586636,0.4827011104586636,72900,"{1: 36450.0, 2: 36450.0}",0,-72900.0,0,-2310717.5,7
2019-08-31,2019-08,EV,0,HOME,AWAY,0,"(1, 2)",0.4193069186548575,0.3700013183982651,0.3700013183982651,218700,"{1: 109350.0, 2: 109350.0}",0,-218700.0,1,-2529417.5,0
2019-09-01,2019-09,EV,0,HOME,AWAY,5,"(1, 2)",0.4104196224407266,0.5879555036939428,0.5879555036939428,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2529517.5,1
2019-09-02,2019-09,EV,0,HOME,AWAY,2,"(1, 2)",0.4104196224407266,0.5022729102825174,0.5022729102825174,300,"{1: 150.0, 2: 150.0}",1,510.0,0,-2529007.5,0
2019-09-06,2019-09,EV,0,HOME,AWAY,5,"(1, 2)",0.4104196224407266,0.7881957244964435,0.7881957244964435,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2529107.5,1
2019-09-07,2019-09,EV,0,HOME,AWAY,4,"(1, 2)",0.4104196224407266,4.887679406266081,4.887679406266081,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2529407.5,2
2019-09-15,2019-09,EV,0,HOME,AWAY,5,"(1, 2)",0.4104196224407266,1.0621658169294754,1.0621658169294754,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2530307.5,3
2019-09-15,2019-09,EV,0,HOME,AWAY,5,"(1, 2)",0.4104196224407266,0.623813669036624,0.623813669036624,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-2533007.5,4
2019-09-19,2019-09,EV,0,HOME,AWAY,3,"(1, 2)",0.4104196224407266,0.5391378460977831,0.5391378460977831,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,-2541107.5,5
2019-09-21,2019-09,EV,0,HOME,AWAY,4,"(1, 2)",0.4104196224407266,0.6726313266327837,0.6726313266327837,24300,"{1: 12150.0, 2: 12150.0}",0,-24300.0,0,-2565407.5,6
2019-09-21,2019-09,EV,0,HOME,AWAY,7,"(1, 2)",0.4104196224407266,0.5451142069882302,0.5451142069882302,72900,"{1: 36450.0, 2: 36450.0}",0,-72900.0,0,-2638307.5,7
2019-09-22,2019-09,EV,0,HOME,AWAY,2,"(1, 2)",0.4104196224407266,0.5142256320634113,0.5142256320634113,218700,"{1: 109350.0, 2: 109350.0}",1,382725.0,0,-2255582.5,0
2019-09-25,2019-09,EV,0,HOME,AWAY,3,"(1, 2)",0.4104196224407266,0.5760027819130489,0.5760027819130489,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2255682.5,1
2019-09-26,2019-09,EV,0,HOME,AWAY,5,"(1, 2)",0.4104196224407266,2.277573404470542,2.277573404470542,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2255982.5,2
2019-09-26,2019-09,EV,0,HOME,AWAY,4,"(1, 2)",0.4104196224407266,0.5690196505500178,0.5690196505500178,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2256882.5,3
2019-09-28,2019-09,EV,0,HOME,AWAY,5,"(1, 2)",0.4104196224407266,0.9764832235180503,0.9764832235180503,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-2259582.5,4
2019-09-29,2019-09,EV,0,HOME,AWAY,4,"(1, 2)",0.4104196224407266,0.44747889179591116,0.44747889179591116,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,-2267682.5,5
2019-09-30,2019-09,EV,0,HOME,AWAY,7,"(1, 2)",0.4104196224407266,0.5022729102825174,0.5022729102825174,24300,"{1: 12150.0, 2: 12150.0}",0,-24300.0,0,-2291982.5,6
2019-10-10,2019-10,EV,0,HOME,AWAY,7,"(1, 2)",0.42730772257440347,3.627460494066524,3.627460494066524,72900,"{1: 36450.0, 2: 36450.0}",0,-72900.0,0,-2364882.5,7
2019-10-14,2019-10,EV,0,HOME,AWAY,3,"(1, 2)",0.42730772257440347,0.4691148947530088,0.4691148947530088,218700,"{1: 109350.0, 2: 109350.0}",0,-218700.0,1,-2583582.5,0
2019-10-19,2019-10,EV,0,HOME,AWAY,4,"(1, 2)",0.42730772257440347,0.7369899649270479,0.7369899649270479,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2583682.5,1
2019-10-20,2019-10,EV,0,HOME,AWAY,3,"(1, 2)",0.42730772257440347,1.376017514900537,1.376017514900537,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2583982.5,2
2019-10-20,2019-10,EV,0,HOME,AWAY,3,"(1, 2)",0.42730772257440347,0.3868160644786951,0.3868160644786951,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2584882.5,3
2019-10-20,2019-10,EV,0,HOME,AWAY,1,"(1, 2)",0.42730772257440347,0.3640627246185031,0.3640627246185031,2700,"{1: 1350.0, 2: 1350.0}",1,8437.5,0,-2576445.0,0
2019-10-22,2019-10,EV,0,HOME,AWAY,4,"(1, 2)",0.42730772257440347,0.9312807339932263,0.9312807339932263,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2576545.0,1
2019-10-23,2019-10,EV,0,HOME,AWAY,6,"(1, 2)",0.42730772257440347,0.547864204009133,0.547864204009133,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2576845.0,2
2019-10-25,2019-10,EV,0,HOME,AWAY,7,"(1, 2)",0.42730772257440347,0.6879337641884744,0.6879337641884744,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2577745.0,3
2019-10-26,2019-10,EV,0,HOME,AWAY,3,"(1, 2)",0.42730772257440347,0.9435447841778699,0.9435447841778699,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-2580445.0,4
2019-10-26,2019-10,EV,0,HOME,AWAY,3,"(1, 2)",0.42730772257440347,0.8857740542728427,0.8857740542728427,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,-2588545.0,5
2019-10-26,2019-10,EV,0,HOME,AWAY,4,"(1, 2)",0.42730772257440347,0.5391496748426796,0.5391496748426796,24300,"{1: 12150.0, 2: 12150.0}",0,-24300.0,0,-2612845.0,6
2019-10-26,2019-10,EV,0,HOME,AWAY,5,"(1, 2)",0.42730772257440347,0.3973053541542435,0.3973053541542435,72900,"{1: 36450.0, 2: 36450.0}",0,-72900.0,0,-2685745.0,7
2019-10-30,2019-10,EV,0,HOME,AWAY,3,"(1, 2)",0.42730772257440347,1.0713502941725679,1.0713502941725679,218700,"{1: 109350.0, 2: 109350.0}",0,-218700.0,1,-2904445.0,0
2019-10-30,2019-10,EV,0,HOME,AWAY,1,"(1, 2)",0.42730772257440347,0.7876616527956952,0.7876616527956952,100,"{1: 50.0, 2: 50.0}",1,525.0,0,-2903920.0,0
2019-10-30,2019-10,EV,0,HOME,AWAY,4,"(1, 2)",0.42730772257440347,0.57239230437842,0.57239230437842,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2904020.0,1
2019-11-02,2019-11,EV,0,HOME,AWAY,3,"(1, 2)",0.413084767280552,0.8135718932099838,0.8135718932099838,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2904320.0,2
2019-11-02,2019-11,EV,0,HOME,AWAY,6,"(1, 2)",0.413084767280552,0.7943234407031934,0.7943234407031934,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2905220.0,3
2019-11-02,2019-11,EV,0,HOME,AWAY,6,"(1, 2)",0.413084767280552,0.5085163621894502,0.5085163621894502,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-2907920.0,4
2019-11-05,2019-11,EV,0,HOME,AWAY,4,"(1, 2)",0.413084767280552,0.6285488469228044,0.6285488469228044,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,-2916020.0,5
2019-11-06,2019-11,EV,0,HOME,AWAY,3,"(1, 2)",0.413084767280552,0.6477972994295946,0.6477972994295946,24300,"{1: 12150.0, 2: 12150.0}",0,-24300.0,0,-2940320.0,6
2019-11-07,2019-11,EV,0,HOME,AWAY,2,"(1, 2)",0.413084767280552,0.5252776551026663,0.5252776551026663,72900,"{1: 36450.0, 2: 36450.0}",1,127575.0,0,-2812745.0,0
2019-11-10,2019-11,EV,0,HOME,AWAY,5,"(1, 2)",0.413084767280552,0.7775621477899775,0.7775621477899775,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2812845.0,1
2019-11-10,2019-11,EV,0,HOME,AWAY,4,"(1, 2)",0.413084767280552,0.6922958286798426,0.6922958286798426,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2813145.0,2
2019-11-15,2019-11,EV,0,HOME,AWAY,3,"(1, 2)",0.413084767280552,0.8855913840499963,0.8855913840499963,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2814045.0,3
2019-11-15,2019-11,EV,0,HOME,AWAY,6,"(1, 2)",0.413084767280552,0.6718037963762655,0.6718037963762655,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-2816745.0,4
2019-11-20,2019-11,EV,0,HOME,AWAY,5,"(1, 2)",0.413084767280552,0.5732906489960081,0.5732906489960081,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,-2824845.0,5
2019-11-20,2019-11,EV,0,HOME,AWAY,7,"(1, 2)",0.413084767280552,0.5612874005226727,0.5612874005226727,24300,"{1: 12150.0, 2: 12150.0}",0,-24300.0,0,-2849145.0,6
2019-11-23,2019-11,EV,0,HOME,AWAY,6,"(1, 2)",0.413084767280552,0.7583136952831873,0.7583136952831873,72900,"{1: 36450.0, 2: 36450.0}",0,-72900.0,0,-2922045.0,7
2019-11-23,2019-11,EV,0,HOME,AWAY,4,"(1, 2)",0.413084767280552,0.49164693190260067,0.49164693190260067,218700,"{1: 109350.0, 2: 109350.0}",0,-218700.0,1,-3140745.0,0
2019-11-24,2019-11,EV,0,HOME,AWAY,5,"(1, 2)",0.413084767280552,1.2243857756442287,1.2243857756442287,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-3140845.0,1
2019-11-26,2019-11,EV,0,HOME,AWAY,2,"(1, 2)",0.413084767280552,1.1078677555539684,1.1078677555539684,300,"{1: 150.0, 2: 150.0}",1,712.5,0,-3140132.5,0
2019-12-01,2019-12,EV,0,HOME,AWAY,7,"(1, 2)",0.3865367137176615,0.8104437855192197,0.8104437855192197,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-3140232.5,1
2019-12-01,2019-12,EV,0,HOME,AWAY,3,"(1, 2)",0.3865367137176615,0.4716845793092994,0.4716845793092994,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-3140532.5,2
2019-12-07,2019-12,EV,0,HOME,AWAY,2,"(1, 2)",0.3865367137176615,0.5127908948036395,0.5127908948036395,900,"{1: 450.0, 2: 450.0}",1,1800.0,0,-3138732.5,0
2019-12-08,2019-12,EV,0,HOME,AWAY,5,"(1, 2)",0.3865367137176615,0.49464132829659224,0.49464132829659224,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-3138832.5,1
2019-12-10,2019-12,EV,0,HOME,AWAY,2,"(1, 2)",0.3865367137176615,0.5061197027902384,0.5061197027902384,300,"{1: 150.0, 2: 150.0}",1,540.0,0,-3138292.5,0
2019-12-11,2019-12,EV,0,HOME,AWAY,2,"(1, 2)",0.3865367137176615,0.4439206478417619,0.4439206478417619,100,"{1: 50.0, 2: 50.0}",1,170.00000000000003,0,-3138122.5,0
2019-12-11,2019-12,EV,0,HOME,AWAY,4,"(1, 2)",0.3865367137176615,0.3539576614257478,0.3539576614257478,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-3138222.5,1
2019-12-12,2019-12,EV,0,HOME,AWAY,2,"(1, 2)",0.3865367137176615,0.39893915463375484,0.39893915463375484,300,"{1: 150.0, 2: 150.0}",1,502.5,0,-3137720.0,0
2019-12-14,2019-12,EV,0,HOME,AWAY,7,"(1, 2)",0.3865367137176615,0.6486673791942388,0.6486673791942388,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-3137820.0,1
2019-12-19,2019-12,EV,0,HOME,AWAY,4,"(1, 2)",0.3865367137176615,0.5290764517775308,0.5290764517775308,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-3138120.0,2
2019-12-19,2019-12,EV,0,HOME,AWAY,5,"(1, 2)",0.3865367137176615,0.5061197027902384,0.5061197027902384,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-3139020.0,3
2019-12-19,2019-12,EV,0,HOME,AWAY,2,"(1, 2)",0.3865367137176615,0.41615671637422436,0.41615671637422436,2700,"{1: 1350.0, 2: 1350.0}",1,4725.0,0,-3134295.0,0
2019-12-19,2019-12,EV,0,HOME,AWAY,4,"(1, 2)",0.3865367137176615,0.3424792869321016,0.3424792869321016,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-3134395.0,1
2019-12-21,2019-12,EV,0,HOME,AWAY,2,"(1, 2)",0.3865367137176615,0.40467834188057816,0.40467834188057816,300,"{1: 150.0, 2: 150.0}",1,510.0,0,-3133885.0,0
2019-12-22,2019-12,EV,0,HOME,AWAY,7,"(1, 2)",0.3865367137176615,1.1377246172354933,1.1377246172354933,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-3133985.0,1
2019-12-22,2019-12,EV,0,HOME,AWAY,5,"(1, 2)",0.3865367137176615,0.5520332007648237,0.5520332007648237,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-3134285.0,2
2020-01-02,2020-01,EV,0,HOME,AWAY,3,"(1, 2)",0.38917733797198584,0.1390174421572159,0.1390174421572159,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-3135185.0,3
2020-01-09,2020-01,EV,0,HOME,AWAY,7,"(1, 2)",0.38917733797198584,0.40385222433621726,0.40385222433621726,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-3137885.0,4
2020-01-11,2020-01,EV,0,HOME,AWAY,3,"(1, 2)",0.38917733797198584,0.27845944456601757,0.27845944456601757,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,-3145985.0,5
2020-01-11,2020-01,EV,0,HOME,AWAY,2,"(3, 4)",0.38649940553891327,0.24703389963676847,0.24703389963676847,24300,"{3: 12150.0, 4: 12150.0}",0,-24300.0,0,-3170285.0,6
2020-01-11,2020-01,EV,0,HOME,AWAY,4,"(3, 4)",0.38649940553891327,0.21550147707923406,0.21550147707923406,72900,"{3: 36450.0, 4: 36450.0}",1,246037.5,0,-2924247.5,0
2020-01-13,2020-01,EV,0,HOME,AWAY,6,"(1, 2)",0.38917733797198584,0.5292450041064174,0.5292450041064174,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2924347.5,1
2020-01-13,2020-01,EV,0,HOME,AWAY,7,"(1, 2)",0.38917733797198584,0.37575377905901397,0.37575377905901397,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2924647.5,2
2020-01-14,2020-01,EV,0,HOME,AWAY,0,"(1, 2)",0.38917733797198584,0.2932418424339962,0.2932418424339962,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2925547.5,3
2020-01-14,2020-01,EV,0,HOME,AWAY,2,"(1, 2)",0.38917733797198584,0.14514044609985044,0.14514044609985044,2700,"{1: 1350.0, 2: 1350.0}",1,3375.0,0,-2922172.5,0
2020-01-16,2020-01,EV,0,HOME,AWAY,5,"(1, 2)",0.38917733797198584,0.3328729359138318,0.3328729359138318,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2922272.5,1
2020-01-18,2020-01,EV,0,HOME,AWAY,4,"(1, 2)",0.38917733797198584,0.37575377905901397,0.37575377905901397,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2922572.5,2
2020-01-18,2020-01,EV,0,HOME,AWAY,3,"(3, 4)",0.38649940553891327,0.19515572327825303,0.19515572327825303,900,"{3: 450.0, 4: 450.0}",1,1125.0,0,-2921447.5,0
2020-01-19,2020-01,EV,0,HOME,AWAY,3,"(1, 2)",0.38917733797198584,0.8823580470117529,0.8823580470117529,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2921547.5,1
2020-01-19,2020-01,EV,0,HOME,AWAY,4,"(1, 2)",0.38917733797198584,0.16820574250511489,0.16820574250511489,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2921847.5,2
2020-01-20,2020-01,EV,0,HOME,AWAY,1,"(1, 2)",0.38917733797198584,0.15235330511318068,0.15235330511318068,900,"{1: 450.0, 2: 450.0}",1,2565.0,0,-2919282.5,0
2020-01-21,2020-01,EV,0,HOME,AWAY,2,"(1, 2)",0.38917733797198584,0.9616202339714242,0.9616202339714242,100,"{1: 50.0, 2: 50.0}",1,235.0,0,-2919047.5,0
2020-03-13,2020-03,EV,0,HOME,AWAY,1,"(1, 2)",0.4388461134176155,0.07199774141538473,0.07199774141538473,100,"{1: 50.0, 2: 50.0}",1,202.5,0,-2918845.0,0
2020-03-13,2020-03,EV,0,HOME,AWAY,3,"(1, 2)",0.4388461134176155,0.004417335612628692,0.004417335612628692,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2918945.0,1
2020-03-13,2020-03,EV,0,HOME,AWAY,2,"(3, 4)",0.36222218396302663,-0.05254040508494617,-0.05254040508494617,300,"{3: 150.0, 4: 150.0}",0,-300.0,0,-2919245.0,2
2020-03-13,2020-03,EV,0,HOME,AWAY,4,"(1, 2)",0.4388461134176155,-0.09309085859436306,-0.09309085859436306,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2920145.0,3
2020-03-14,2020-03,EV,0,HOME,AWAY,2,"(1, 2)",0.4388461134176155,0.004417335612628692,0.004417335612628692,2700,"{1: 1350.0, 2: 1350.0}",1,2429.9999999999995,0,-2917715.0,0
2020-03-14,2020-03,EV,0,HOME,AWAY,0,"(1, 2)",0.4388461134176155,-0.014539299956166651,-0.014539299956166651,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2917815.0,1
2020-03-15,2020-03,EV,0,HOME,AWAY,3,"(1, 2)",0.4388461134176155,0.14905646500253833,0.14905646500253833,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2918115.0,2
2020-03-15,2020-03,EV,0,HOME,AWAY,3,"(1, 2)",0.4388461134176155,0.004417335612628692,0.004417335612628692,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2919015.0,3
2020-03-20,2020-03,EV,0,HOME,AWAY,6,"(1, 2)",0.4388461134176155,0.1585347827869361,0.1585347827869361,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-2921715.0,4
2020-03-20,2020-03,EV,0,HOME,AWAY,1,"(1, 2)",0.4388461134176155,0.007663659453784888,0.007663659453784888,8100,"{1: 4050.0, 2: 4050.0}",1,14985.0,0,-2906730.0,0
2020-03-21,2020-03,EV,0,HOME,AWAY,2,"(1, 2)",0.4388461134176155,-0.027003287842649715,-0.027003287842649715,100,"{1: 50.0, 2: 50.0}",1,85.0,0,-2906645.0,0
2020-03-23,2020-03,EV,0,HOME,AWAY,3,"(1, 2)",0.4388461134176155,0.029605965124665623,0.029605965124665623,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2906745.0,1
2020-05-16,2020-05,EV,0,HOME,AWAY,2,"(1, 2)",0.4441559977217166,0.19053118519755774,0.19053118519755774,300,"{1: 150.0, 2: 150.0}",1,314.99999999999994,0,-2906430.0,0
2020-05-16,2020-05,EV,0,HOME,AWAY,4,"(1, 2)",0.4441559977217166,0.08818219441820574,0.08818219441820574,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2906530.0,1
2020-05-18,2020-05,EV,0,HOME,AWAY,2,"(1, 2)",0.4441559977217166,0.2639134804733194,0.2639134804733194,300,"{1: 150.0, 2: 150.0}",1,345.0,0,-2906185.0,0
2020-05-23,2020-05,EV,0,HOME,AWAY,4,"(1, 2)",0.4441559977217166,0.22818788935222512,0.22818788935222512,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2906285.0,1
2020-05-23,2020-05,EV,0,HOME,AWAY,2,"(1, 2)",0.4441559977217166,0.15190892452610405,0.15190892452610405,300,"{1: 150.0, 2: 150.0}",1,314.99999999999994,0,-2905970.0,0
2020-05-23,2020-05,EV,0,HOME,AWAY,2,"(1, 2)",0.4441559977217166,0.09928609436124858,0.09928609436124858,100,"{1: 50.0, 2: 50.0}",1,97.5,0,-2905872.5,0
2020-05-24,2020-05,EV,0,HOME,AWAY,7,"(1, 2)",0.4441559977217166,0.8741451990822868,0.8741451990822868,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2905972.5,1
2020-05-24,2020-05,EV,0,HOME,AWAY,5,"(1, 2)",0.4441559977217166,0.3551585713096288,0.3551585713096288,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2906272.5,2
2020-05-24,2020-05,EV,0,HOME,AWAY,5,"(1, 2)",0.4441559977217166,0.08963052919338521,0.08963052919338521,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2907172.5,3
2020-05-27,2020-05,EV,0,HOME,AWAY,1,"(1, 2)",0.4441559977217166,0.5429593138245719,0.5429593138245719,2700,"{1: 1350.0, 2: 1350.0}",1,10800.0,0,-2896372.5,0
2020-05-27,2020-05,EV,0,HOME,AWAY,5,"(1, 2)",0.4441559977217166,0.11666611166340246,0.11666611166340246,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2896472.5,1
2020-05-27,2020-05,EV,0,HOME,AWAY,0,"(1, 2)",0.4441559977217166,0.11038999430429142,0.11038999430429142,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2896772.5,2
2020-05-28,2020-05,EV,0,HOME,AWAY,4,"(1, 2)",0.4441559977217166,0.3141224193462093,0.3141224193462093,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2897672.5,3
2020-05-30,2020-05,EV,0,HOME,AWAY,1,"(1, 2)",0.4441559977217166,0.196807302556669,0.196807302556669,2700,"{1: 1350.0, 2: 1350.0}",1,6750.0,0,-2890922.5,0
2020-05-30,2020-05,EV,0,HOME,AWAY,1,"(1, 2)",0.4441559977217166,0.14225335935824068,0.14225335935824068,100,"{1: 50.0, 2: 50.0}",1,225.0,0,-2890697.5,0
2020-05-31,2020-05,EV,0,HOME,AWAY,5,"(1, 2)",0.4441559977217166,1.2787133796157635,1.2787133796157635,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2890797.5,1
2020-06-06,2020-06,EV,0,HOME,AWAY,2,"(1, 2)",0.43086147792150103,1.0668678543822594,1.0668678543822594,300,"{1: 150.0, 2: 150.0}",1,645.0,0,-2890152.5,0
2020-06-06,2020-06,EV,0,HOME,AWAY,6,"(1, 2)",0.43086147792150103,0.621029907976856,0.621029907976856,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2890252.5,1
2020-06-10,2020-06,EV,0,HOME,AWAY,3,"(1, 2)",0.43086147792150103,1.0882957246746123,1.0882957246746123,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2890552.5,2
2020-06-11,2020-06,EV,0,HOME,AWAY,3,"(1, 2)",0.43086147792150103,1.3374811195260046,1.3374811195260046,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2891452.5,3
2020-06-13,2020-06,EV,0,HOME,AWAY,2,"(1, 2)",0.43086147792150103,0.556458288090492,0.556458288090492,2700,"{1: 1350.0, 2: 1350.0}",1,4252.500000000001,0,-2887200.0,0
2020-06-14,2020-06,EV,0,HOME,AWAY,3,"(1, 2)",0.43086147792150103,0.5256413240947695,0.5256413240947695,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2887300.0,1
2020-06-17,2020-06,EV,0,HOME,AWAY,1,"(1, 2)",0.43086147792150103,0.6333566935751449,0.6333566935751449,300,"{1: 150.0, 2: 150.0}",1,1275.0,0,-2886025.0,0
2020-06-18,2020-06,EV,0,HOME,AWAY,2,"(1, 2)",0.43086147792150103,0.608703122378567,0.608703122378567,100,"{1: 50.0, 2: 50.0}",1,160.0,0,-2885865.0,0
2020-06-18,2020-06,EV,0,HOME,AWAY,4,"(1, 2)",0.43086147792150103,0.5256413240947695,0.5256413240947695,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2885965.0,1
2020-06-20,2020-06,EV,0,HOME,AWAY,4,"(1, 2)",0.43086147792150103,0.6671113494657863,0.6671113494657863,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2886265.0,2
2020-06-20,2020-06,EV,0,HOME,AWAY,4,"(1, 2)",0.43086147792150103,0.608703122378567,0.608703122378567,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2887165.0,3
2020-06-23,2020-06,EV,0,HOME,AWAY,5,"(1, 2)",0.43086147792150103,0.5749484664879252,0.5749484664879252,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-2889865.0,4
2020-06-27,2020-06,EV,0,HOME,AWAY,1,"(1, 2)",0.43086147792150103,0.8085813748368036,0.8085813748368036,8100,"{1: 4050.0, 2: 4050.0}",1,40500.0,0,-2849365.0,0
2020-06-27,2020-06,EV,0,HOME,AWAY,5,"(1, 2)",0.43086147792150103,0.6703370503700117,0.6703370503700117,100,"{1: 50.0, 2: 50.0}",0,-100.0,0,-2849465.0,1
2020-06-27,2020-06,EV,0,HOME,AWAY,4,"(1, 2)",0.43086147792150103,0.5658473817938616,0.5658473817938616,300,"{1: 150.0, 2: 150.0}",0,-300.0,0,-2849765.0,2
2020-06-27,2020-06,EV,0,HOME,AWAY,4,"(1, 2)",0.43086147792150103,0.48278558351006406,0.48278558351006406,900,"{1: 450.0, 2: 450.0}",0,-900.0,0,-2850665.0,3
2020-07-05,2020-07,EV,0,HOME,AWAY,6,"(1, 2)",0.39270429712336985,0.3779584217160208,0.3779584217160208,2700,"{1: 1350.0, 2: 1350.0}",0,-2700.0,0,-2853365.0,4
2020-07-09,2020-07,EV,0,HOME,AWAY,5,"(1, 2)",0.39270429712336985,0.27444189022480936,0.27444189022480936,8100,"{1: 4050.0, 2: 4050.0}",0,-8100.0,0,-2861465.0,5
