日期,月份,方案,EV回退,主队,客队,真实总进球,下注选项,命中概率,期望收益EV,排序分数,总下注额,下注分配,是否命中,本场收益,是否止损,累计收益,当前倍投层级
2016-12-01,2016-12,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4702338146597337,-0.20370964587014162,0.4702338146597337,2700,"{2: 1350.0, 3: 1350.0}",未命中,-2700.0,否,119227.5,4
2016-12-01,2016-12,方案B（P：按命中概率选）,否,HOME,AWAY,6,2/3,0.4702338146597337,-0.20370964587014162,0.4702338146597337,8100,"{2: 4050.0, 3: 4050.0}",未命中,-8100.0,否,111127.5,5
2016-12-01,2016-12,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4702338146597337,-0.20483077553724593,0.4702338146597337,24300,"{2: 12150.0, 3: 12150.0}",未命中,-24300.0,否,86827.5,6
2016-12-01,2016-12,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4702338146597337,-0.19301086561834657,0.4702338146597337,72900,"{2: 36450.0, 3: 36450.0}",命中,36450.0,否,123277.5,0
2016-12-01,2016-12,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4702338146597337,-0.15357913361247932,0.4702338146597337,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,123177.5,1
2016-12-01,2016-12,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4702338146597337,-0.16533497897897265,0.4702338146597337,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,122877.5,2
2016-12-01,2016-12,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4702338146597337,-0.18455434470076026,0.4702338146597337,900,"{2: 450.0, 3: 450.0}",命中,697.5,否,123575.0,0
2017-01-01,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.46503473568962717,-0.212983683303553,0.46503473568962717,100,"{2: 50.0, 3: 50.0}",命中,55.0,否,123630.0,0
2017-01-01,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.46503473568962717,-0.15013069604112395,0.46503473568962717,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,123530.0,1
2017-01-01,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.46503473568962717,-0.18559875688049932,0.46503473568962717,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,123230.0,2
2017-01-01,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.46503473568962717,-0.10737356184899549,0.46503473568962717,900,"{2: 450.0, 3: 450.0}",命中,944.9999999999998,否,124175.0,0
2017-01-01,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.46503473568962717,-0.19229737457059937,0.46503473568962717,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,124075.0,1
2017-01-01,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.46503473568962717,-0.16175656443336472,0.46503473568962717,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,123775.0,2
2017-01-02,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.46503473568962717,-0.16234702009601798,0.46503473568962717,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,122875.0,3
2017-01-02,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.46503473568962717,-0.1733824328256054,0.46503473568962717,2700,"{2: 1350.0, 3: 1350.0}",未命中,-2700.0,否,120175.0,4
2017-01-02,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.46503473568962717,-0.12510759226868307,0.46503473568962717,8100,"{2: 4050.0, 3: 4050.0}",命中,8100.0,否,128275.0,0
2017-01-02,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,6,2/3,0.46503473568962717,-0.10185585548420173,0.46503473568962717,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,128175.0,1
2017-01-02,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.46503473568962717,-0.20253872623661873,0.46503473568962717,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,127875.0,2
2017-01-02,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.46503473568962717,-0.22401909603314052,0.46503473568962717,900,"{2: 450.0, 3: 450.0}",命中,720.0,否,128595.0,0
2017-01-02,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.46503473568962717,-0.22342864037048726,0.46503473568962717,100,"{2: 50.0, 3: 50.0}",命中,77.49999999999999,否,128672.5,0
2017-01-02,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.46503473568962717,-0.18618921254315246,0.46503473568962717,100,"{2: 50.0, 3: 50.0}",命中,75.0,否,128747.5,0
2017-01-02,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.46503473568962717,-0.219091845331,0.46503473568962717,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,128647.5,1
2017-01-02,2017-01,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.46503473568962717,-0.21121231631559345,0.46503473568962717,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,128347.5,2
2017-02-03,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4695612181090995,-0.19822738993392042,0.4695612181090995,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,127447.5,3
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4695612181090995,-0.19941080254481625,0.4695612181090995,2700,"{2: 1350.0, 3: 1350.0}",未命中,-2700.0,否,124747.5,4
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4695612181090995,-0.17147381198044953,0.4695612181090995,8100,"{2: 4050.0, 3: 4050.0}",未命中,-8100.0,否,116647.5,5
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4695612181090995,-0.2245266219742792,0.4695612181090995,24300,"{2: 12150.0, 3: 12150.0}",命中,19440.0,否,136087.5,0
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4695612181090995,-0.21466837227815438,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",命中,50.0,否,136137.5,0
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4695612181090995,-0.197286999555619,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,136037.5,1
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4695612181090995,-0.18955255284869155,0.4695612181090995,300,"{2: 150.0, 3: 150.0}",命中,135.0,否,136172.5,0
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4695612181090995,-0.19589226326420595,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",命中,42.5,否,136215.0,0
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4695612181090995,-0.17638708755247323,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",命中,70.0,否,136285.0,0
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4695612181090995,-0.18366718834628892,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,136185.0,1
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4695612181090995,-0.17875391277426533,0.4695612181090995,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,135885.0,2
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4695612181090995,-0.20575051296033076,0.4695612181090995,900,"{2: 450.0, 3: 450.0}",命中,405.0,否,136290.0,0
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4695612181090995,-0.197286999555619,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",命中,67.5,否,136357.5,0
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4695612181090995,-0.14022960581598953,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",命中,75.0,否,136432.5,0
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,0,2/3,0.4695612181090995,-0.20386973220372817,0.4695612181090995,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,136332.5,1
2017-02-04,2017-02,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4695612181090995,-0.17098776751526013,0.4695612181090995,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,136032.5,2
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.45867170336585716,-0.22277137388552704,0.45867170336585716,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,135132.5,3
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.45867170336585716,-0.22308553258646246,0.45867170336585716,2700,"{2: 1350.0, 3: 1350.0}",命中,1282.5000000000005,否,136415.0,0
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.45867170336585716,-0.215624263439244,0.45867170336585716,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,136315.0,1
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.45867170336585716,-0.215624263439244,0.45867170336585716,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,136015.0,2
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.45867170336585716,-0.22277137388552704,0.45867170336585716,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,135115.0,3
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.45867170336585716,-0.21499594603737293,0.45867170336585716,2700,"{2: 1350.0, 3: 1350.0}",未命中,-2700.0,否,132415.0,4
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.45867170336585716,-0.22245721518459138,0.45867170336585716,8100,"{2: 4050.0, 3: 4050.0}",命中,7087.5,否,139502.5,0
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.45867170336585716,-0.22771937342526138,0.45867170336585716,100,"{2: 50.0, 3: 50.0}",命中,82.5,否,139585.0,0
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.45867170336585716,-0.2094196290957675,0.45867170336585716,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,139485.0,1
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.45867170336585716,-0.2218288977827204,0.45867170336585716,300,"{2: 150.0, 3: 150.0}",命中,247.5,否,139732.5,0
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,7,2/3,0.45867170336585716,-0.22803353212619681,0.45867170336585716,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,139632.5,1
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.45867170336585716,-0.22120058038084944,0.45867170336585716,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,139332.5,2
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.45867170336585716,-0.22771937342526138,0.45867170336585716,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,138432.5,3
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.45867170336585716,-0.21531010473830847,0.45867170336585716,2700,"{2: 1350.0, 3: 1350.0}",命中,2092.4999999999995,否,140525.0,0
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.45867170336585716,-0.22740521472432595,0.45867170336585716,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,140425.0,1
2017-03-01,2017-03,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.45867170336585716,-0.20879131169389642,0.45867170336585716,300,"{2: 150.0, 3: 150.0}",命中,217.5,否,140642.5,0
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,6,2/3,0.47031931423755186,-0.2166016572698758,0.47031931423755186,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,140542.5,1
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,6,2/3,0.47031931423755186,-0.20694063950926367,0.47031931423755186,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,140242.5,2
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.47031931423755186,-0.21119876250895764,0.47031931423755186,900,"{2: 450.0, 3: 450.0}",命中,720.0,否,140962.5,0
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.47031931423755186,-0.2037630954617533,0.47031931423755186,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,140862.5,1
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.47031931423755186,-0.2037630954617533,0.47031931423755186,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,140562.5,2
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.47031931423755186,-0.18565002451079393,0.47031931423755186,900,"{2: 450.0, 3: 450.0}",命中,382.5,否,140945.0,0
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.47031931423755186,-0.18565002451079393,0.47031931423755186,100,"{2: 50.0, 3: 50.0}",命中,42.5,否,140987.5,0
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.47031931423755186,-0.2016019375573861,0.47031931423755186,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,140887.5,1
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.47031931423755186,-0.19416627051018187,0.47031931423755186,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,140587.5,2
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.47031931423755186,-0.20910179741363089,0.47031931423755186,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,139687.5,3
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.47031931423755186,-0.013281633435243467,0.47031931423755186,2700,"{2: 1350.0, 3: 1350.0}",未命中,-2700.0,否,136987.5,4
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.47031931423755186,-0.2101823763658146,0.47031931423755186,8100,"{2: 4050.0, 3: 4050.0}",未命中,-8100.0,否,128887.5,5
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.47031931423755186,-0.17694120008428427,0.47031931423755186,24300,"{2: 12150.0, 3: 12150.0}",命中,18225.0,否,147112.5,0
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.47031931423755186,-0.05071673990742709,0.47031931423755186,100,"{2: 50.0, 3: 50.0}",命中,120.00000000000003,否,147232.5,0
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.47031931423755186,-0.17478004217991694,0.47031931423755186,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,147132.5,1
2017-04-01,2017-04,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.47031931423755186,-0.18119932308397813,0.47031931423755186,300,"{2: 150.0, 3: 150.0}",命中,210.0,否,147342.5,0
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4682327929031832,-0.1821978628670493,0.4682327929031832,100,"{2: 50.0, 3: 50.0}",命中,70.0,否,147412.5,0
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4682327929031832,-0.2025657808842537,0.4682327929031832,100,"{2: 50.0, 3: 50.0}",命中,57.5,否,147470.0,0
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4682327929031832,-0.18845208539024405,0.4682327929031832,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,147370.0,1
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,6,2/3,0.4682327929031832,-0.2025657808842537,0.4682327929031832,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,147070.0,2
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4682327929031832,-0.20096053043663376,0.4682327929031832,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,146170.0,3
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4682327929031832,-0.1821978628670493,0.4682327929031832,2700,"{2: 1350.0, 3: 1350.0}",命中,2160.0,否,148330.0,0
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4682327929031832,-0.17835151601528465,0.4682327929031832,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,148230.0,1
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4682327929031832,-0.15253200069869544,0.4682327929031832,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,147930.0,2
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4682327929031832,-0.18701361420990936,0.4682327929031832,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,147030.0,3
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4682327929031832,-0.1892547106140542,0.4682327929031832,2700,"{2: 1350.0, 3: 1350.0}",命中,2227.5,否,149257.5,0
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4682327929031832,-0.1821978628670493,0.4682327929031832,100,"{2: 50.0, 3: 50.0}",命中,80.0,否,149337.5,0
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4682327929031832,-0.19631155836105885,0.4682327929031832,100,"{2: 50.0, 3: 50.0}",命中,85.0,否,149422.5,0
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4682327929031832,-0.19326783673310421,0.4682327929031832,100,"{2: 50.0, 3: 50.0}",命中,52.499999999999986,否,149475.0,0
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4682327929031832,-0.13216408268149105,0.4682327929031832,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,149375.0,1
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4682327929031832,-0.15126030878564567,0.4682327929031832,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,149075.0,2
2017-05-01,2017-05,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4682327929031832,-0.17049204304446974,0.4682327929031832,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,148175.0,3
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,7,2/3,0.46562510534362855,-0.08153506163023361,0.46562510534362855,2700,"{2: 1350.0, 3: 1350.0}",未命中,-2700.0,否,145475.0,4
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.46562510534362855,-0.20968416601793682,0.46562510534362855,8100,"{2: 4050.0, 3: 4050.0}",未命中,-8100.0,否,137375.0,5
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,7,2/3,0.46562510534362855,0.40934376705194,0.46562510534362855,24300,"{2: 12150.0, 3: 12150.0}",未命中,-24300.0,否,113075.0,6
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.46562510534362855,-0.179647463107381,0.46562510534362855,72900,"{2: 36450.0, 3: 36450.0}",未命中,-72900.0,否,40175.0,7
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,6,2/3,0.46562510534362855,-0.020838233258069216,0.46562510534362855,218700,"{2: 109350.0, 3: 109350.0}",未命中,-218700.0,是,-178525.0,0
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,6,2/3,0.46562510534362855,-0.18453264309759732,0.46562510534362855,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,-178625.0,1
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.46562510534362855,-0.19742011583329333,0.46562510534362855,300,"{2: 150.0, 3: 150.0}",命中,210.0,否,-178415.0,0
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.46562510534362855,-0.2219482162025802,0.46562510534362855,100,"{2: 50.0, 3: 50.0}",命中,60.000000000000014,否,-178355.0,0
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.46562510534362855,-0.17289201546400657,0.46562510534362855,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,-178455.0,1
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.46562510534362855,-0.21643961366131115,0.46562510534362855,300,"{2: 150.0, 3: 150.0}",命中,232.5,否,-178222.5,0
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.46562510534362855,-0.2140481238753058,0.46562510534362855,100,"{2: 50.0, 3: 50.0}",命中,92.5,否,-178130.0,0
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.46562510534362855,-0.22932708639700738,0.46562510534362855,100,"{2: 50.0, 3: 50.0}",命中,52.499999999999986,否,-178077.5,0
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,6,2/3,0.46562510534362855,-0.22381848385573844,0.46562510534362855,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,-178177.5,1
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.46562510534362855,-0.16000454272831044,0.46562510534362855,300,"{2: 150.0, 3: 150.0}",命中,262.5,否,-177915.0,0
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.46562510534362855,-0.21280127877320032,0.46562510534362855,100,"{2: 50.0, 3: 50.0}",命中,87.5,否,-177827.5,0
2017-06-01,2017-06,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.46562510534362855,-0.16613656782063213,0.46562510534362855,100,"{2: 50.0, 3: 50.0}",命中,72.50000000000001,否,-177755.0,0
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4635377702868192,-0.2119857905124074,0.4635377702868192,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,-177855.0,1
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4635377702868192,-0.2145576384545992,0.4635377702868192,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,-178155.0,2
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4635377702868192,-0.2185515670236502,0.4635377702868192,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,-179055.0,3
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4635377702868192,-0.21250016010084571,0.4635377702868192,2700,"{2: 1350.0, 3: 1350.0}",未命中,-2700.0,否,-181755.0,4
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4635377702868192,-0.2150720080430375,0.4635377702868192,8100,"{2: 4050.0, 3: 4050.0}",未命中,-8100.0,否,-189855.0,5
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4635377702868192,-0.2190659366120885,0.4635377702868192,24300,"{2: 12150.0, 3: 12150.0}",未命中,-24300.0,否,-214155.0,6
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4635377702868192,-0.2211234149658421,0.4635377702868192,72900,"{2: 36450.0, 3: 36450.0}",命中,61965.0,否,-152190.0,0
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4635377702868192,-0.19640341768618597,0.4635377702868192,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,-152290.0,1
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4635377702868192,-0.21004934029710998,0.4635377702868192,300,"{2: 150.0, 3: 150.0}",命中,157.5,否,-152132.5,0
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4635377702868192,-0.20451230296274392,0.4635377702868192,100,"{2: 50.0, 3: 50.0}",命中,92.5,否,-152040.0,0
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4635377702868192,-0.21558637763147603,0.4635377702868192,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,-152140.0,1
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,7,2/3,0.4635377702868192,-0.12983794153533723,0.4635377702868192,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,-152440.0,2
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,5,2/3,0.4635377702868192,-0.21404326886616087,0.4635377702868192,900,"{2: 450.0, 3: 450.0}",未命中,-900.0,否,-153340.0,3
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4635377702868192,-0.21404326886616087,0.4635377702868192,2700,"{2: 1350.0, 3: 1350.0}",命中,2160.0,否,-151180.0,0
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4635377702868192,-0.22009467578896524,0.4635377702868192,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,-151280.0,1
2017-07-01,2017-07,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4635377702868192,-0.2190659366120885,0.4635377702868192,300,"{2: 150.0, 3: 150.0}",命中,225.0,否,-151055.0,0
2017-08-01,2017-08,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4704402119403799,-0.19026284068070232,0.4704402119403799,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,-151155.0,1
2017-08-01,2017-08,方案B（P：按命中概率选）,否,HOME,AWAY,4,2/3,0.4704402119403799,-0.20814601312090164,0.4704402119403799,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,-151455.0,2
2017-08-01,2017-08,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4704402119403799,-0.1198579185512687,0.4704402119403799,900,"{2: 450.0, 3: 450.0}",命中,855.0,否,-150600.0,0
2017-08-01,2017-08,方案B（P：按命中概率选）,否,HOME,AWAY,2,2/3,0.4704402119403799,-0.21120709669174653,0.4704402119403799,100,"{2: 50.0, 3: 50.0}",命中,57.5,否,-150542.5,0
2017-08-01,2017-08,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4704402119403799,-0.21233486432311044,0.4704402119403799,100,"{2: 50.0, 3: 50.0}",未命中,-100.0,否,-150642.5,1
2017-08-01,2017-08,方案B（P：按命中概率选）,否,HOME,AWAY,1,2/3,0.4704402119403799,-0.1187301509199048,0.4704402119403799,300,"{2: 150.0, 3: 150.0}",未命中,-300.0,否,-150942.5,2
2017-08-01,2017-08,方案B（P：按命中概率选）,否,HOME,AWAY,3,2/3,0.4704402119403799,-0.1756018614729713,0.4704402119403799,900,"{2: 450.0, 3: 450.0}",命中,652.5,否,-150290.0,0
